english_word,transliteration,arabic_script_1,arabic_script_2,part_of_speech,difficulty_level,category,banjarese_phrase,english_phrase,image_url,sequence_number,
restaurant,rumah makan,رومح ماکن,رومح ماکن,noun,3,restoran,Rumah makan enak,Restaurant food is delicious,https://images.unsplash.com/photo-1567620905732-2d1ec7ab7445?w=200&h=200&fit=crop&crop=center,70
hospital,rumah sakit,رومح ساکيت,رومح ساکيت,noun,3,puskesmas,Rumah sakit dekat sini,Hospital is near here,https://images.unsplash.com/photo-1538108149393-fbbd81895907?w=200&h=200&fit=crop&crop=center,70
doctor,dokter,دوکتر,دوکتر,noun,2,tabib,Dokter baik hati,Doctor is kind-hearted,https://images.unsplash.com/photo-1612349317150-e413f6a5b16d?w=200&h=200&fit=crop&crop=face,75
nurse,perawat,ڤراوات,ڤراوات,noun,2,mantri,Perawat cantik ramah,Nurse is beautiful and friendly,https://images.unsplash.com/photo-1612349317150-e413f6a5b16d?w=200&h=200&fit=crop&crop=face,70
medicine,obat,اوبات,اوبات,noun,1,jamu,Obat ini pahit,This medicine is bitter,https://images.unsplash.com/photo-1585435557343-3b092031d8d8?w=200&h=200&fit=crop&crop=center,75
sick,sakit,ساکيت,ساکيت,adjective,1,lara,Badan sakit demam,Body is sick with fever,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,80
healthy,sehat,سهات,سهات,adjective,1,waras,Badan sehat kuat,Body is healthy and strong,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,85
mosque,masjid,مسجد,مسجد,noun,1,langgar,Masjid besar indah,The big mosque is beautiful,https://images.unsplash.com/photo-1542816417-0983c9c9ad53?w=200&h=200&fit=crop&crop=center,75
church,gereja,ګرجا,ګرجا,noun,2,kapel,Gereja tua bersejarah,Old church is historic,https://images.unsplash.com/photo-1507692049790-de58290a4334?w=200&h=200&fit=crop&crop=center,65
temple,pura,ڤورا,ڤورا,noun,2,candi,Pura Hindu suci,Hindu temple is sacred,https://images.unsplash.com/photo-1545558014-8692077e9b5c?w=200&h=200&fit=crop&crop=center,60
pray,sembahyang,سمبهيڠ,سمبهيڠ,verb,2,sholat,Sembahyang lima waktu,Pray five times,https://images.unsplash.com/photo-1542816417-0983c9c9ad53?w=200&h=200&fit=crop&crop=center,70
god,allah,الله,الله,noun,1,tuhan,Allah maha pengasih,Allah is most merciful,https://images.unsplash.com/photo-1542816417-0983c9c9ad53?w=200&h=200&fit=crop&crop=center,80
religion,agama,اګاما,اګاما,noun,2,din,Agama mengajarkan kebaikan,Religion teaches goodness,https://images.unsplash.com/photo-1542816417-0983c9c9ad53?w=200&h=200&fit=crop&crop=center,70
river,sungai,سوڠاي,سوڠاي,noun,1,batang air,Sungai Martapura jernih,Martapura river is clear,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,80
lake,danau,دانو,دانو,noun,2,ranu,Danau besar indah,Big lake is beautiful,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,65
mountain,gunung,ګونوڠ,ګونوڠ,noun,2,bukit,Gunung tinggi indah,High mountains are beautiful,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,70
hill,bukit,بوکيت,بوکيت,noun,1,gundukan,Bukit hijau asri,Green hills are beautiful,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,65
forest,hutan,هوتان,هوتان,noun,2,alas,Hutan lebat rimbun,Dense forest is lush,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=200&h=200&fit=crop&crop=center,65
tree,pohon,ڤوهون,ڤوهون,noun,1,wit,Pohon besar rindang,Big tree is shady,https://images.unsplash.com/photo-1447279506476-3faec8071eee?w=200&h=200&fit=crop&crop=center,80
leaf,daun,داون,داون,noun,1,ron,Daun hijau segar,Green leaves are fresh,https://images.unsplash.com/photo-1518709268805-4e9042af2176?w=200&h=200&fit=crop&crop=center,75
flower,bunga,بوڠا,بوڠا,noun,1,kembang,Bunga mawar wangi,Roses are fragrant,https://images.unsplash.com/photo-1518709268805-4e9042af2176?w=200&h=200&fit=crop&crop=center,80
grass,rumput,رومڤوت,رومڤوت,noun,1,suket,Rumput hijau lembut,Green grass is soft,https://images.unsplash.com/photo-1518709268805-4e9042af2176?w=200&h=200&fit=crop&crop=center,70
field,ladang,لادڠ,لادڠ,noun,2,sawah,Ladang padi luas,Rice field is wide,https://images.unsplash.com/photo-1574323347407-f5e1ad6d020b?w=200&h=200&fit=crop&crop=center,70
farm,pertanian,ڤرتانيان,ڤرتانيان,noun,3,tani,Pertanian padi subur,Rice farming is fertile,https://images.unsplash.com/photo-1574323347407-f5e1ad6d020b?w=200&h=200&fit=crop&crop=center,65
farmer,petani,ڤتاني,ڤتاني,noun,2,tani,Petani kerja keras,Farmers work hard,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,70
seed,benih,بنيح,بنيح,noun,2,wiji,Benih padi bagus,Rice seeds are good,https://images.unsplash.com/photo-1574323347407-f5e1ad6d020b?w=200&h=200&fit=crop&crop=center,65
harvest,panen,ڤانن,ڤانن,noun,2,panenan,Panen padi melimpah,Rice harvest is abundant,https://images.unsplash.com/photo-1574323347407-f5e1ad6d020b?w=200&h=200&fit=crop&crop=center,65
sea,laut,لاوت,لاوت,noun,2,segara,Laut biru tenang,The blue sea is calm,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
beach,pantai,ڤانتاي,ڤانتاي,noun,2,pesisir,Pantai pasir putih,White sand beach,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,70
wave,ombak,اومبک,اومبک,noun,2,gelombang,Ombak besar tinggi,Big waves are high,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,65
sand,pasir,ڤاسير,ڤاسير,noun,1,wedhi,Pasir pantai putih,Beach sand is white,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,70
stone,batu,باتو,باتو,noun,1,watu,Batu ini keras,This stone is hard,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
island,pulau,ڤولاو,ڤولاو,noun,2,pulo,Pulau kecil indah,Small island is beautiful,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,65
boat,perahu,ڤراهو,ڤراهو,noun,1,klotok,Perahu nelayan kuat,Fisherman's boat is strong,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,70
ship,kapal,کاڤال,کاڤال,noun,2,prau,Kapal besar cepat,Big ship is fast,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,65
fisherman,nelayan,نيلايان,نيلايان,noun,2,pangail,Nelayan tangkap ikan,Fisherman catches fish,https://images.unsplash.com/photo-1544943910-4c1dc44aab44?w=200&h=200&fit=crop&crop=center,65
net,jala,جالا,جالا,noun,1,pukat,Jala ikan besar,Fishing net is big,https://images.unsplash.com/photo-1544943910-4c1dc44aab44?w=200&h=200&fit=crop&crop=center,60
car,mobil,موبيل,موبيل,noun,2,oto,Mobil baru bagus,New car is nice,https://images.unsplash.com/photo-1503376780353-7e6692767b70?w=200&h=200&fit=crop&crop=center,85
motorcycle,motor,موتور,موتور,noun,1,sepeda motor,Motor cepat praktis,Motorcycles are fast and practical,https://images.unsplash.com/photo-1558618978-fcd61c61cd04?w=200&h=200&fit=crop&crop=center,80
bicycle,sepeda,سڤدا,سڤدا,noun,1,pit,Sepeda ontel lawas,Old bicycle,https://images.unsplash.com/photo-1558618978-fcd61c61cd04?w=200&h=200&fit=crop&crop=center,75
bus,bis,بيس,بيس,noun,1,kopaja,Bis kota ramai,City bus is crowded,https://images.unsplash.com/photo-1544620347-c4fd4a3d5957?w=200&h=200&fit=crop&crop=center,70
truck,truk,تروک,تروک,noun,2,mobil barang,Truk angkut barang,Truck carries goods,https://images.unsplash.com/photo-1601584115197-04ecc0da31d7?w=200&h=200&fit=crop&crop=center,65
train,kereta api,کرتا اڤي,کرتا اڤي,noun,3,sepur,Kereta api cepat,Train is fast,https://images.unsplash.com/photo-1544620347-c4fd4a3d5957?w=200&h=200&fit=crop&crop=center,60
airplane,pesawat,ڤساوات,ڤساوات,noun,2,kapal terbang,Pesawat terbang tinggi,Airplane flies high,https://images.unsplash.com/photo-1436491865332-7a61a109cc05?w=200&h=200&fit=crop&crop=center,65
road,jalan,جالن,جالن,noun,1,dalan,Jalan ini mulus,This road is smooth,https://images.unsplash.com/photo-1544005313-94ddf0286df2?w=200&h=200&fit=crop&crop=center,85
bridge,jembatan,جمباتان,جمباتان,noun,2,kreteg,Jembatan panjang kuat,Bridge is long and strong,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,65
traffic,lalu lintas,لالو لينتاس,لالو لينتاس,noun,3,lalulintas,Lalu lintas macet,Traffic is jammed,https://images.unsplash.com/photo-1449824913935-59a10b8d2000?w=200&h=200&fit=crop&crop=center,65
gas station,pom bensin,ڤوم بنسين,ڤوم بنسين,noun,3,SPBU,Pom bensin tutup,Gas station is closed,https://images.unsplash.com/photo-1503376780353-7e6692767b70?w=200&h=200&fit=crop&crop=center,60
book,buku,بوکو,بوکو,noun,1,kitab,Buku cerita menarik,Story books are interesting,https://images.unsplash.com/photo-1481627834876-b7833e8f5570?w=200&h=200&fit=crop&crop=center,85
pen,pulpen,ڤولڤن,ڤولڤن,noun,2,pena,Pulpen biru habis,Blue pen is finished,https://images.unsplash.com/photo-1455390582262-044cdead277a?w=200&h=200&fit=crop&crop=center,75
pencil,pensil,ڤنسيل,ڤنسيل,noun,2,potlot,Pensil hitam tajam,Black pencil is sharp,https://images.unsplash.com/photo-1455390582262-044cdead277a?w=200&h=200&fit=crop&crop=center,75
paper,kertas,کرتاس,کرتاس,noun,1,dluwang,Kertas putih bersih,White paper is clean,https://images.unsplash.com/photo-1455390582262-044cdead277a?w=200&h=200&fit=crop&crop=center,80
bag,tas,تاس,تاس,noun,1,kanthong,Tas sekolah berat,School bag is heavy,https://images.unsplash.com/photo-1553062407-98eeb64c6a62?w=200&h=200&fit=crop&crop=center,80
table,meja,ميجا,ميجا,noun,1,lamari,Meja kayu bagus,Wooden table is nice,https://images.unsplash.com/photo-1586023492125-27b2c045efd7?w=200&h=200&fit=crop&crop=center,80
chair,kursi,کورسي,کورسي,noun,1,bangku,Kursi empuk nyaman,Soft chair is comfortable,https://images.unsplash.com/photo-1586023492125-27b2c045efd7?w=200&h=200&fit=crop&crop=center,80
bed,tempat tidur,تمڤات تيدور,تمڤات تيدور,noun,3,kasur,Tempat tidur empuk,Bed is soft,https://images.unsplash.com/photo-1541781774459-bb2af2f05b55?w=200&h=200&fit=crop&crop=center,75
pillow,bantal,بانتال,بانتال,noun,1,kendhil,Bantal empuk nyaman,Pillow is soft and comfortable,https://images.unsplash.com/photo-1541781774459-bb2af2f05b55?w=200&h=200&fit=crop&crop=center,70
blanket,selimut,سليموت,سليموت,noun,2,kemul,Selimut tebal hangat,Thick blanket is warm,https://images.unsplash.com/photo-1541781774459-bb2af2f05b55?w=200&h=200&fit=crop&crop=center,70
clock,jam,جم,جم,noun,1,arloji,Jam dinding rusak,Wall clock is broken,https://images.unsplash.com/photo-1501139083538-0139583c060f?w=200&h=200&fit=crop&crop=center,75
television,televisi,تلويسي,تلويسي,noun,2,TV,Televisi rusak gelap,Television is broken and dark,https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=200&h=200&fit=crop&crop=center,75
radio,radio,راديو,راديو,noun,2,tape,Radio lama masih bagus,Old radio is still good,https://images.unsplash.com/photo-1493225457124-a3eb161ffa5f?w=200&h=200&fit=crop&crop=center,65
phone,telepon,تليڤون,تليڤون,noun,2,HP,Telepon rumah rusak,House phone is broken,https://images.unsplash.com/photo-1512941937669-90a1b58e7e9c?w=200&h=200&fit=crop&crop=center,75
computer,komputer,کومڤوتر,کومڤوتر,noun,3,laptop,Komputer baru canggih,New computer is sophisticated,https://images.unsplash.com/photo-1487058792275-0ad4aaf24ca7?w=200&h=200&fit=crop&crop=center,70
lamp,lampu,لامڤو,لامڤو,noun,1,blencong,Lamknow,tahu,تاهو,تاهو,verb,1,weruh,Aku tahu jawabannya,I know the answer,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,75
understand,mengerti,مڠرتي,مڠرتي,verb,2,ngarti,Aku mengerti maksudnya,I understand the meaning,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,75
remember,ingat,ايڠات,ايڠات,verb,2,eling,Ingat pesan mama,Remember mother's message,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,70
forget,lupa,لوڤا,لوڤا,verb,2,kelalen,Jangan lupa bawa kunci,Don't forget to bring keys,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,70
buy,beli,بلي,بلي,verb,1,membeli,Beli sayur di pasar,Buy vegetables at the market,https://images.unsplash.com/photo-1555529902-5261145633bf?w=200&h=200&fit=crop&crop=center,85
sell,jual,جوال,جوال,verb,2,menjual,Jual ikan segar,Sell fresh fish,https://images.unsplash.com/photo-1544943910-4c1dc44aab44?w=200&h=200&fit=crop&crop=center,80
give,kasih,کاسيح,کاسيح,verb,1,beri,Kasih makan kucing,Feed the cat,https://images.unsplash.com/photo-1514888286974-6c03e2ca1dba?w=200&h=200&fit=crop&crop=center,85
take,ambil,امبيل,امبيل,verb,1,mengambil,Ambil buku di meja,Take the book from the table,https://images.unsplash.com/photo-1481627834876-b7833e8f5570?w=200&h=200&fit=crop&crop=center,80
put,taruh,تاروح,تاروح,verb,1,letakkan,Taruh piring di meja,Put the plate on the table,https://images.unsplash.com/photo-1586023492125-27b2c045efd7?w=200&h=200&fit=crop&crop=center,75
throw,buang,بواڠ,بواڠ,verb,2,mbuwang,Buang sampah di tempat sampah,Throw garbage in the trash,https://images.unsplash.com/photo-1532996122724-e3c354a0b15b?w=200&h=200&fit=crop&crop=center,70
catch,tangkap,تڠکڤ,تڠکڤ,verb,2,cekel,Tangkap bola itu,Catch that ball,https://images.unsplash.com/photo-1571019613454-1cb2f99b2d8b?w=200&h=200&fit=crop&crop=center,70
hold,pegang,ڤګڠ,ڤګڠ,verb,1,cekel,Pegang tangan mama,Hold mother's hand,https://images.unsplash.com/photo-1559313364-86ede9b75a8b?w=200&h=200&fit=crop&crop=center,75
open,buka,بوکا,بوکا,verb,1,mbukak,Buka pintu rumah,Open the house door,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=200&h=200&fit=crop&crop=center,80
close,tutup,توتوڤ,توتوڤ,verb,1,nutup,Tutup jendela kamar,Close the bedroom window,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=200&h=200&fit=crop&crop=center,80
push,dorong,دوروڠ,دوروڠ,verb,2,nyorong,Dorong mobil yang mogok,Push the broken car,https://images.unsplash.com/photo-1503376780353-7e6692767b70?w=200&h=200&fit=crop&crop=center,65
pull,tarik,تاريک,تاريک,verb,2,nyeret,Tarik tali yang kuat,Pull the strong rope,https://images.unsplash.com/photo-1571019613454-1cb2f99b2d8b?w=200&h=200&fit=crop&crop=center,65
climb,naik,نايک,نايک,verb,1,menek,Naik pohon kelapa,Climb the coconut tree,https://images.unsplash.com/photo-1447279506476-3faec8071eee?w=200&h=200&fit=crop&crop=center,70
fall,jatuh,جاتوح,جاتوح,verb,1,tiba,Jatuh dari pohon,Fall from the tree,https://images.unsplash.com/photo-1447279506476-3faec8071eee?w=200&h=200&fit=crop&crop=center,70
jump,lompat,لومڤات,لومڤات,verb,2,mlumpat,Lompat tinggi sekali,Jump very high,https://images.unsplash.com/photo-1571019613454-1cb2f99b2d8b?w=200&h=200&fit=crop&crop=center,65
swim,berenang,برناڠ,برناڠ,verb,2,nglangi,Berenang di sungai,Swim in the river,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,70
fly,terbang,تربڠ,تربڠ,verb,2,mabur,Burung terbang tinggi,Birds fly high,https://images.unsplash.com/photo-1552728089-57bdde30beb3?w=200&h=200&fit=crop&crop=center,70
drive,nyetir,ڽتير,ڽتير,verb,2,nyopir,Nyetir mobil hati-hati,Drive the car carefully,https://images.unsplash.com/photo-1503376780353-7e6692767b70?w=200&h=200&fit=crop&crop=center,75
ride,naik,نايک,نايک,verb,1,numpak,Naik sepeda motor,Ride a motorcycle,https://images.unsplash.com/photo-1558618978-fcd61c61cd04?w=200&h=200&fit=crop&crop=center,75
cook,masak,ماسک,ماسک,verb,1,olah,Masak nasi untuk keluarga,Cook rice for the family,https://images.unsplash.com/photo-1567620905732-2d1ec7ab7445?w=200&h=200&fit=crop&crop=center,80
wash,cuci,چوچي,چوچي,verb,1,umbah,Cuci piring setelah makan,Wash dishes after eating,https://images.unsplash.com/photo-1563453392212-326f5e854473?w=200&h=200&fit=crop&crop=center,75
clean,bersih,برسيح,برسيح,verb,1,resik,Bersihkan rumah setiap hari,Clean the house every day,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=200&h=200&fit=crop&crop=center,75
dirty,kotor,کوتور,کوتور,adjective,1,reged,Baju ini kotor,This shirt is dirty,https://images.unsplash.com/photo-1489987707025-afc232f7ea0f?w=200&h=200&fit=crop&crop=center,75
sweep,sapu,ساڤو,ساڤو,verb,2,nyapu,Sapu halaman rumah,Sweep the house yard,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=200&h=200&fit=crop&crop=center,70
build,bangun,باڠون,باڠون,verb,2,mbangun,Bangun rumah baru,Build a new house,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=200&h=200&fit=crop&crop=center,70
break,pecah,ڤچاح,ڤچاح,verb,2,rusak,Piring pecah jatuh,The plate broke when it fell,https://images.unsplash.com/photo-1563453392212-326f5e854473?w=200&h=200&fit=crop&crop=center,65
fix,betul,بتول,بتول,verb,2,ndandani,Betulkan sepeda yang rusak,Fix the broken bicycle,https://images.unsplash.com/photo-1558618978-fcd61c61cd04?w=200&h=200&fit=crop&crop=center,65
help,bantu,بانتو,بانتو,verb,1,tulung,Bantu mama masak,Help mother cook,https://images.unsplash.com/photo-1567620905732-2d1ec7ab7445?w=200&h=200&fit=crop&crop=center,85
ask,tanya,تاڽا,تاڽا,verb,1,takon,Tanya guru kalau tidak tahu,Ask the teacher if you don't know,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,80
answer,jawab,جاواب,جاواب,verb,2,mangsuli,Jawab pertanyaan dengan benar,Answer the question correctly,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,75
call,panggil,ڤڠګيل,ڤڠګيل,verb,2,nelpon,Panggil bapak dari jauh,Call father from afar,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,75
good/beautiful,bagus,باګوس,باګوس,adjective,1,cantik,Rumah ini bagus,This house is beautiful,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=200&h=200&fit=crop&crop=center,85
bad,jelek,جليک,جليک,adjective,1,ala,Cuaca hari ini jelek,Today's weather is bad,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
big,besar,بسر,بسر,adjective,1,gede,Rumah nya besar,His house is big,https://images.unsplash.com/photo-1582268611958-ebfd161ef9cf?w=200&h=200&fit=crop&crop=center,80
small,kecil,کچيل,کچيل,adjective,1,cilik,Anjing kecil lucu,Small dogs are cute,https://images.unsplash.com/photo-1583337130417-3346a1be7dee?w=200&h=200&fit=crop&crop=center,80
tall,tinggi,تيڠګي,تيڠګي,adjective,1,jangkung,Pohon kelapa tinggi,Coconut trees are tall,https://images.unsplash.com/photo-1447279506476-3faec8071eee?w=200&h=200&fit=crop&crop=center,75
short,pendek,ڤنديک,ڤنديک,adjective,1,rendah,Meja ini pendek,This table is short,https://images.unsplash.com/photo-1586023492125-27b2c045efd7?w=200&h=200&fit=crop&crop=center,75
long,panjang,ڤانجڠ,ڤانجڠ,adjective,1,dawa,Jalan ini panjang,This road is long,https://images.unsplash.com/photo-1544005313-94ddf0286df2?w=200&h=200&fit=crop&crop=center,75
wide,lebar,ليبار,ليبار,adjective,2,wiyar,Sungai ini lebar,This river is wide,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,70
narrow,sempit,سمڤيت,سمڤيت,adjective,2,ciyut,Jalan ini sempit,This road is narrow,https://images.unsplash.com/photo-1544005313-94ddf0286df2?w=200&h=200&fit=crop&crop=center,65
thick,tebal,تبال,تبال,adjective,2,kandel,Buku ini tebal,This book is thick,https://images.unsplash.com/photo-1481627834876-b7833e8f5570?w=200&h=200&fit=crop&crop=center,65
thin,tipis,تيڤيس,تيڤيس,adjective,2,lancip,Kertas ini tipis,This paper is thin,https://images.unsplash.com/photo-1455390582262-044cdead277a?w=200&h=200&fit=crop&crop=center,65
fat,gemuk,ګموک,ګموک,adjective,2,tambun,Kucing gemuk lucu,Fat cats are cute,https://images.unsplash.com/photo-1514888286974-6c03e2ca1dba?w=200&h=200&fit=crop&crop=center,70
skinny,kurus,کوروس,کوروس,adjective,2,langsing,Badannya kurus,His/her body is thin,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,70
strong,kuat,کوات,کوات,adjective,1,kuwat,Laki-laki itu kuat,That man is strong,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,75
weak,lemah,ليماح,ليماح,adjective,2,lemes,Badan lemah karena sakit,Body is weak due to illness,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,65
heavy,berat,برات,برات,adjective,1,abot,Tas ini berat,This bag is heavy,https://images.unsplash.com/photo-1553062407-98eeb64c6a62?w=200&h=200&fit=crop&crop=center,70
light,ringan,ريڠان,ريڠان,adjective,2,entheng,Baju ini ringan,This clothes is light,https://images.unsplash.com/photo-1489987707025-afc232f7ea0f?w=200&h=200&fit=crop&crop=center,65
hot,panas,ڤاناس,ڤاناس,adjective,1,hangat,Cuaca hari ini panas,Today's weather is hot,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,80
cold,dingin,ديڠين,ديڠين,adjective,1,sejuk,Air ini dingin,This water is cold,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=200&h=200&fit=crop&crop=center,80
warm,hangat,هڠات,هڠات,adjective,2,anget,Cuaca hangat nyaman,Warm weather is comfortable,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,70
cool,sejuk,سجوک,سجوک,adjective,2,adem,Angin sejuk sore hari,Cool breeze in the evening,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,70
dry,kering,کريڠ,کريڠ,adjective,1,garing,Tanah kering karena kemarau,Dry land due to drought,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,70
wet,basah,باسح,باسح,adjective,1,teles,Baju basah kehujanan,Clothes wet from rain,https://images.unsplash.com/photo-1489987707025-afc232f7ea0f?w=200&h=200&fit=crop&crop=center,75
sweet,manis,مانيس,مانيس,adjective,1,legi,Gula ini manis,This sugar is sweet,https://images.unsplash.com/photo-1558618047-3c8c76ca7d13?w=200&h=200&fit=crop&crop=center,75
sour,asam,اسم,اسم,adjective,1,kecut,Jeruk ini asam,This orange is sour,https://images.unsplash.com/photo-1547514701-42782101795e?w=200&h=200&fit=crop&crop=center,70
bitter,pahit,ڤاهيت,ڤاهيت,adjective,2,pait,Obat ini pahit,This medicine is bitter,https://images.unsplash.com/photo-1585435557343-3b092031d8d8?w=200&h=200&fit=crop&crop=center,65
salty,asin,اسين,اسين,adjective,2,payau,Ikan asin enak,Salted fish is delicious,https://images.unsplash.com/photo-1544943910-4c1dc44aab44?w=200&h=200&fit=crop&crop=center,70
spicy,pedas,ڤداس,ڤداس,adjective,1,cabe,Makanan pedas nikmat,Spicy food is delicious,https://images.unsplash.com/photo-1596040419229-1bb1b4e3c0c0?w=200&h=200&fit=crop&crop=center,75
delicious,enak,اينک,اينک,adjective,1,nikmat,Masakan mama enak,Mother's cooking is delicious,https://images.unsplash.com/photo-1567620905732-2d1ec7ab7445?w=200&h=200&fit=crop&crop=center,85
tasty,sedap,سداڤ,سداڤ,adjective,2,gurih,Rendang ini sedap,This rendang is tasty,https://images.unsplash.com/photo-1567620905732-2d1ec7ab7445?w=200&h=200&fit=crop&crop=center,75
bland,hambar,همبار,همبار,adjective,2,tawar,Sayur ini hambar,This vegetable is bland,https://images.unsplash.com/photo-1540420773420-3366772f4999?w=200&h=200&fit=crop&crop=center,65
fresh,segar,سګار,سګار,adjective,1,anyar,Sayur segar dari kebun,Fresh vegetables from the garden,https://images.unsplash.com/photo-1540420773420-3366772f4999?w=200&h=200&fit=crop&crop=center,75
stale,basi,باسي,باسي,adjective,2,bosok,Nasi ini sudah basi,This rice is already stale,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=200&h=200&fit=crop&crop=center,65
clean,bersih,برسيح,برسيح,adjective,1,resik,Rumah ini bersih,This house is clean,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=200&h=200&fit=crop&crop=center,80
fast,cepat,چڤات,چڤات,adjective,1,laju,Mobil ini cepat,This car is fast,https://images.unsplash.com/photo-1503376780353-7e6692767b70?w=200&h=200&fit=crop&crop=center,80
slow,lambat,لامبات,لامبات,adjective,1,pelan,Jalan lambat-lambat,Walk slowly,https://images.unsplash.com/photo-1571019613454-1cb2f99b2d8b?w=200&h=200&fit=crop&crop=center,75
loud,keras,کراس,کراس,adjective,1,banter,Suara musik keras,Music sound is loud,https://images.unsplash.com/photo-1493225457124-a3eb161ffa5f?w=200&h=200&fit=crop&crop=center,70
quiet,sepi,سڤي,سڤي,adjective,1,sunyi,Kampung ini sepi,This village is quiet,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,70
noisy,berisik,بريسيک,بريسيک,adjective,2,rame,Jalan ini berisik,This road is noisy,https://images.unsplash.com/photo-1544005313-94ddf0286df2?w=200&h=200&fit=crop&crop=center,65
bright,terang,ترڠ,ترڠ,adjective,1,padhang,Lampu ini terang,This lamp is bright,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
dark,gelap,ګلاڤ,ګلاڤ,adjective,1,peteng,Malam ini gelap,Tonight is dark,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
clear,jernih,جرنيح,جرنيح,adjective,2,bening,Air sungai jernih,River water is clear,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=200&h=200&fit=crop&crop=center,70
cloudy,mendung,مندوڠ,مندوڠ,adjective,2,mendhung,Langit mendung akan hujan,Cloudy sky will rain,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,65
smooth,halus,هالوس,هالوس,adjective,2,alus,Kulit bayi halus,Baby skin is smooth,https://images.unsplash.com/photo-1503454537195-1dcabb73ffb9?w=200&h=200&fit=crop&crop=face,70
